Faction Name,Home System,Commodities,Starting Fleet,Starting Technologies,Breaktrough,Component_Type,Component_ID,Full_Rule_Text
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_ABILITIES,You cannot use wormholes other than epsilon wormholes. Other players' units that move or are placed into your home system are destroyed.,You cannot use wormholes other than epsilon wormholes. Other players' units that move or are placed into your home system are destroyed.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_ABILITIES,Incursion,Incursion:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_ABILITIES,"When you activate a system that contains a breach, you may flip that breach; systems that contain active breaches are adjacent. At the end of the status phase, any player with ships in a system that contains an active breach may remove that breach.","When you activate a system that contains a breach, you may flip that breach; systems that contain active breaches are adjacent. At the end of the status phase, any player with ships in a system that contains an active breach may remove that breach."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_ABILITIES,Sea of Tears,Sea of Tears:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_ABILITIES,"When you create the game board, place the Sorrow","When you create the game board, place the Sorrow (tile 94) where your home system would be placed, and place a inactive breach in it. The Sorrow is not a home system. Then, place your home system (tile 118) in your play area."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,Exile II,Exile II: (RR)
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,Crimson Rebellion Destroyer,Crimson Rebellion Destroyer
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,Cost,Cost: 1
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,Combat,Combat: 7 (x1)
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,Move,Move: 2
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,ANTI-FIGHTER BARRAGE 6,ANTI-FIGHTER BARRAGE 6 (x3)
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,"At the end of any player's combat in this unit's system or up to 2 systems away, you may place 1 active or inactive breach in that system.","At the end of any player's combat in this unit's system or up to 2 systems away, you may place 1 active or inactive breach in that system."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,Subatomic Splicer,Subatomic Splicer (Y):
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_TECHNOLOGIES,"When one of your ships is destroyed, you may produce a ship of the same type at a space dock in your home system.","When one of your ships is destroyed, you may produce a ship of the same type at a space dock in your home system."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,SPECIAL_UNITS,Exile I,Exile I:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,SPECIAL_UNITS,Crimson Rebellion Destroyer,Crimson Rebellion Destroyer
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,SPECIAL_UNITS,Cost,Cost: 1
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,SPECIAL_UNITS,Combat,Combat: 8 (x1)
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,SPECIAL_UNITS,Move,Move: 2
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,SPECIAL_UNITS,ANTI-FIGHTER BARRAGE 9,ANTI-FIGHTER BARRAGE 9 (x2)
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,Quietus,Quietus:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,Cost,Cost: 8
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,Combat,Combat: 5 (x2)
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,Move,Move: 1
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,Capacity,Capacity: 3
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,Sustain Damage,Sustain Damage
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FLAGSHIP,"While this unit is in a system that contains an active breach, other players units in systems with active breaches lose all their unit abilities","While this unit is in a system that contains an active breach, other players units in systems with active breaches lose all their unit abilities"
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,MECH,Revenant,Revenant:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,MECH,Cost,Cost: 2
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,MECH,Combat,Combat: 6
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,MECH,Sustain Damage,Sustain Damage
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,MECH,DEPLOY,"DEPLOY: During the Commit Ground Forces step of your tactical action in a system that contains an active breach, you may commit 1 mech, even if you have no units in the system."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,MECH,SUSTAIN DAMAGE,SUSTAIN DAMAGE
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,AGENT,Ahk Ravin,Ahk Ravin:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,AGENT,ACTION,ACTION: Exhaust this card to choose 1 player. That player may swap the position of 2 of their ships in any systems; they may transport units when they swap.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,COMMANDER,Ahk Siever,Ahk Siever:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,COMMANDER,Unlock,Unlock: Place a breach token in a system that contains another player's unit.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,COMMANDER,At the end of a combat between any players,At the end of a combat between any players: Gain 1 commodity or convert 1 of your commodities to a trade good.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,HERO,Homesick Phantom,Homesick Phantom:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,HERO,Unlock,Unlock: Have 3 scored objectives.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,HERO,Fragment Reality,Fragment Reality:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,HERO,When you produce ships,"When you produce ships: You may place any of those ships onto this card. At the start of a space combat, you may purge this card to place all ships from this card into the active system."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,PROMISSORY_NOTE,Sever,Sever:
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,PROMISSORY_NOTE,ACTION,ACTION: Place this card faceup in your play area and place the sever token in a system that contains your units; wormholes in that system have no effect during movement.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,PROMISSORY_NOTE,Remove the sever token and return this card to the Rebellion player at the end of the status phase.,Remove the sever token and return this card to the Rebellion player at the end of the status phase.
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,BREAKTHROUGH,Resonance Generator,Resonance Generator: B<>R
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,BREAKTHROUGH,"During your tactical actions, apply +1 to the move value of each of your ships that starts its movement in your home system or in a system that contains an active breach.","During your tactical actions, apply +1 to the move value of each of your ships that starts its movement in your home system or in a system that contains an active breach."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,BREAKTHROUGH,ACTION,ACTION: Exhaust this card to flip any breach or place an active breach in a non-home system that contains your units.
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,FACTION_SUMMARY,Deepwrought Scholarate,
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,FACTION_ABILITIES,Research Team,Research Team:
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,FACTION_ABILITIES,"When ground forces are committed, if your units on that planet are not already coexisting,","When ground forces are committed, if your units on that planet are not already coexisting,"
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,FACTION_ABILITIES,Oceanbound,Oceanbound:
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,FACTION_ABILITIES,"When your units begin coexisting on a planet, gain an ocean card and ready it. Any time you have more ocean cards than there are planets that contain your coexisting units, discard ocean cards until you do not.","When your units begin coexisting on a planet, gain an ocean card and ready it. Any time you have more ocean cards than there are planets that contain your coexisting units, discard ocean cards until you do not."
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,PROMISSORY_NOTE,Share Knowledge,Share Knowledge:
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,PROMISSORY_NOTE,ACTION,"ACTION: Place this card faceup in your play area and gain 1 non-faction, non-unit upgrade technology that the Deepwrought player owns; place that technology on this card."
Deepwrought Scholarate,Ikatena: 4/4,3,"1 Carrier
2 Cruisers
3 Fighters
4 Infantry
1 Space Dock
1 PDS","During Setup, research Technology twice.",,PROMISSORY_NOTE,Return that technology to the deck and this card to the Deepwrought player at the end of the status phase.,Return that technology to the deck and this card to the Deepwrought player at the end of the status phase.
The Firmament / Obsidian,"Cronos: 2/1
Tallin: 1/2

Cronos Hollow: 3/0
Tallin Hollow: 3/0",3,"1 Carrier
1 Cruiser
1 Destroyer
3 fighters
3 infantry
1 Space Dock",Choose one green or yellow technology that has no prerequisites,,FACTION_SUMMARY,The Firmament / Obsidian,
The Firmament / Obsidian,"Cronos: 2/1
Tallin: 1/2

Cronos Hollow: 3/0
Tallin Hollow: 3/0",3,"1 Carrier
1 Cruiser
1 Destroyer
3 fighters
3 infantry
1 Space Dock",Choose one green or yellow technology that has no prerequisites,,FACTION_ABILITIES,Plots within Plots,Plots within Plots:
The Firmament / Obsidian,"Cronos: 2/1
Tallin: 1/2

Cronos Hollow: 3/0
Tallin Hollow: 3/0",3,"1 Carrier
1 Cruiser
1 Destroyer
3 fighters
3 infantry
1 Space Dock",Choose one green or yellow technology that has no prerequisites,,FACTION_ABILITIES,"You can score secret objectives already scored by other players if you fulfill their requirements; this does not count against your secret objective limit or the number you can score in a round. When you score another player's secret objective, do not gain a victory point; instead, place a facedown plot card into your play area with that player's control token on it.","You can score secret objectives already scored by other players if you fulfill their requirements; this does not count against your secret objective limit or the number you can score in a round. When you score another player's secret objective, do not gain a victory point; instead, place a facedown plot card into your play area with that player's control token on it."
